orden_id;order_item_id;producto_id;vendedor_id;fecha_envio_limite;precio;valor_flete;codigo_postal_vendedor;ciudad_vendedor;departamento_vendedor;nombre_categoria_producto;longitud_nombre_producto;longitud_descripcion_producto;cantidad_fotos_producto;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto
98835PA39B;B;PA39;VE8699;08/01/2018 13:35;25.7;98.16;50686;San juanito;Meta;Electrodomésticos;0;4;23;2734;14;16;22
50420PI19A;A;PI19;VE1307;08/12/2017 08:55;190.48;0.44;52207;Consaca;Nariño;Juguetes;2;3;0;2686;32;25;31
100746PP95A;A;PP95;VE7348;21/07/2017 22:20;225.36;4.29;5001;Medellin;Antioquia;Licor;35;36;22;2470;18;41;26
91296PO82A;A;PO82;VE4333;02/10/2017 04:00;167.26;35.14;23001;Monteria;Cordoba;Productos ecoamigables;18;33;38;1301;12;32;12
51177PC80B;B;PC80;VE5595;25/12/2017 22:07;169.72;4.78;15001;Tunja;Boyaca;Ropa infantil;32;12;21;2099;22;25;20
51815PA86A;A;PA86;VE4277;07/09/2017 13:41;161.88;16.88;91001;Leticia;Amazonas;Electrodomésticos;7;10;26;774;42;18;23
631PQ39A;A;PQ39;VE9609;18/11/2017 13:35;306.04;18.41;91001;Leticia;Amazonas;Lácteos;32;28;38;231;51;26;15
76454PI78A;A;PI78;VE9623;15/01/2018 21:44;106.9;13.68;18001;Florencia;Caqueta;Juguetes;13;28;1;4028;9;19;45
45207PF34A;A;PF34;VE9609;23/06/2018 12:57;1.64;22.29;52418;Los andes;Nariño;Muebles;20;26;11;1399;22;11;21
45345PF45A;A;PF45;VE5049;24/01/2018 15:50;343.91;8.48;18001;Florencia;Caqueta;Muebles;22;19;11;5870;46;7;21
106727PS91A;A;PS91;VE2980;28/03/2018 00:30;80.28;4.14;52210;Contadero;Nariño;Carnicería;35;16;30;201;29;24;2
53766PR26A;A;PR26;VE1125;19/07/2017 19:39;26.78;90.21;70001;Sincelejo;Sucre;Frutas y verduras;7;16;12;3650;42;27;10
38211PK50A;A;PK50;VE1266;18/06/2018 04:53;15.43;42.77;70001;Sincelejo;Sucre;Deportes;0;31;18;4516;29;8;19
69337PN15A;A;PN15;VE2770;07/05/2018 03:27;217.73;11.66;8001;Barranquilla;Atlantico;Dormitorio;21;10;18;1065;23;2;33
4133PC98B;B;PC98;VE8722;19/04/2018 23:14;104.96;6.02;13006;Achi;Bolivar;Ropa infantil;8;33;31;2379;0;18;22
57906PQ92A;A;PQ92;VE9769;12/02/2018 04:49;10.27;17.9;52210;Contadero;Nariño;Lácteos;1;14;32;8726;3;28;7
107007PJ29A;A;PJ29;VE5473;01/02/2018 17:54;160.23;13.95;25001;Agua de dios;Cundinamarca;Mascotas;2;21;20;85;19;14;13
103120PT24A;A;PT24;VE3062;15/05/2018 09:55;20.02;37.67;91001;Leticia;Amazonas;Tarjetas regalo;25;36;5;765;67;34;36
39291PS34A;A;PS34;VE6668;28/10/2017 15:18;256.52;0.55;52051;Arboleda;Nariño;Carnicería;40;32;22;1364;16;17;23
105881PL63A;A;PL63;VE7925;04/05/2018 04:39;30.97;55.52;50686;San juanito;Meta;Libros;23;21;5;1040;29;24;26
100274PQ81A;A;PQ81;VE6535;18/04/2018 11:27;25.45;7.11;94001;Inirida;Guainia;Lácteos;4;11;9;5000;42;10;32
71666PP21A;A;PP21;VE3880;01/11/2017 08:30;85.2;1.23;52565;Providencia;Nariño;Licor;40;21;17;899;35;30;8
54584PP50A;A;PP50;VE4937;24/09/2017 15:13;47.75;31.25;52473;Mosquera;Nariño;Licor;22;14;18;318;28;2;12
40727PE37A;A;PE37;VE5929;31/12/2017 09:04;311.0;37.01;17001;Manizales;Caldas;Tecnología;2;34;32;4078;25;13;13
3887PH61A;A;PH61;VE8511;11/11/2017 08:35;60.42;9.11;47001;Santa marta;Magdalena;Bebés ;6;8;1;1821;35;17;34
89825PI41A;A;PI41;VE3582;28/01/2018 04:49;507.81;27.09;66001;Pereira;Risaralda;Juguetes;17;33;33;2344;29;9;7
52265PP76A;A;PP76;VE3880;22/04/2018 16:13;242.49;37.28;50686;San juanito;Meta;Licor;5;3;10;4611;14;6;4
70867PD86A;A;PD86;VE7338;22/05/2018 01:05;114.48;21.69;85001;Yopal;Casanare;Celulares;10;12;7;3499;27;14;41
52041PL30A;A;PL30;VE8544;09/06/2018 01:59;78.86;6.45;50683;San juan de arama;Meta;Libros;21;31;10;2068;39;16;22
73180PE98A;A;PE98;VE1290;18/06/2018 20:18;32.56;3.88;5002;Abejorral;Antioquia;Tecnología;37;38;35;1874;24;43;31
27546PC16A;A;PC16;VE3858;13/05/2018 05:42;6.62;6.21;66001;Pereira;Risaralda;Ropa infantil;33;18;7;1708;34;20;29
92867PP77A;A;PP77;VE6971;17/09/2017 19:01;208.78;1.48;85001;Yopal;Casanare;Licor;40;31;18;5707;22;6;6
89918PC54A;A;PC54;VE1019;15/03/2018 09:08;190.52;18.96;66001;Pereira;Risaralda;Ropa infantil;5;38;35;90;26;49;23
3432PP22A;A;PP22;VE2129;25/09/2017 03:34;13.64;11.31;20001;Valledupar;Cesar;Licor;11;3;20;1482;41;20;22
33419PE17A;A;PE17;VE4179;17/01/2018 17:15;15.8;7.01;52490;Olaya herrera;Nariño;Tecnología;11;25;6;3055;15;6;26
6553PD49A;A;PD49;VE3955;16/06/2018 01:28;137.55;21.49;50683;San juan de arama;Meta;Celulares;17;15;23;2119;13;11;10
44944PM71A;A;PM71;VE8975;04/09/2017 06:09;293.27;20.23;70001;Sincelejo;Sucre;Ferretería;36;35;7;5979;13;30;36
486PC92A;A;PC92;VE4937;15/07/2017 13:04;9.47;7.44;5002;Abejorral;Antioquia;Ropa infantil;38;29;23;2707;62;20;11
75308PG14A;A;PG14;VE3582;13/05/2018 19:56;24.06;13.33;52323;Gualmatan;Nariño;Salud;23;16;35;2897;30;35;33
90555PT63A;A;PT63;VE7926;05/01/2018 09:07;87.29;54.43;54003;Abrego;Norte de santander;Tarjetas regalo;27;12;25;127;38;21;25
2212PH75A;A;PH75;VE2926;04/02/2018 13:00;371.54;3.27;17001;Manizales;Caldas;Bebés ;34;30;11;240;44;25;35
86454PE52B;B;PE52;VE1266;04/02/2018 03:18;140.3;22.36;52203;Colon;Nariño;Tecnología;6;28;9;1290;29;9;32
54173PR94A;A;PR94;VE3743;06/01/2018 14:52;16.19;8.46;25001;Agua de dios;Cundinamarca;Frutas y verduras;28;8;16;5998;48;4;28
54626PJ87A;A;PJ87;VE3215;04/02/2018 01:34;51.21;0.81;15001;Tunja;Boyaca;Mascotas;12;13;32;1978;37;15;34
33289PS57A;A;PS57;VE6936;20/06/2018 03:15;89.36;28.31;5001;Medellin;Antioquia;Carnicería;4;8;6;31;13;43;15
13513PR93A;A;PR93;VE6108;07/03/2018 21:05;38.91;2.62;81001;Arauca;Arauca;Frutas y verduras;30;19;7;569;31;13;26
79292PL44A;A;PL44;VE7925;22/02/2018 09:10;4.49;2.52;52051;Arboleda;Nariño;Libros;27;8;1;2047;48;0;7
91785PE56B;B;PE56;VE3927;09/06/2018 11:29;359.94;14.09;47001;Santa marta;Magdalena;Tecnología;20;6;40;176;3;3;4
64773PM25A;A;PM25;VE8160;25/06/2018 22:31;29.98;37.95;52560;Potosi;Nariño;Ferretería;23;23;27;6128;31;45;23
20336PK37A;A;PK37;VE5049;27/08/2017 12:16;43.15;21.27;18001;Florencia;Caqueta;Deportes;39;35;36;1194;26;2;40
88262PP34A;A;PP34;VE2129;24/01/2018 21:35;211.08;8.28;52110;Buesaco;Nariño;Licor;4;9;20;1609;36;23;17
89665PC65A;A;PC65;VE7147;04/04/2018 14:12;186.18;0.24;95001;San jose del guaviare;Guaviare;Ropa infantil;3;6;7;705;26;36;36
257PE21A;A;PE21;VE7882;01/04/2018 19:16;159.36;14.65;50683;San juan de arama;Meta;Tecnología;21;19;17;2749;32;13;12
55513PF39A;A;PF39;VE7125;16/02/2018 23:34;66.28;3.44;85001;Yopal;Casanare;Muebles;17;10;39;305;35;31;18
50315PH49A;A;PH49;VE2501;07/06/2018 22:05;25.98;15.19;52480;Nariño;Nariño;Bebés ;33;19;25;707;57;0;11
6971PK73A;A;PK73;VE7281;26/01/2018 22:58;44.45;2.08;50001;Villavicencio;Meta;Deportes;34;6;30;6953;12;12;32
44833PK17A;A;PK17;VE4333;21/09/2017 16:00;1.85;17.64;52411;Linares;Nariño;Deportes;15;25;8;1342;42;15;23
23998PL95B;B;PL95;VE9713;10/08/2017 08:33;44.92;8.6;44001;Riohacha;La guajira;Libros;40;9;32;955;22;31;38
32237PC62A;A;PC62;VE5445;12/11/2017 11:26;320.72;3.14;91001;Leticia;Amazonas;Ropa infantil;22;13;17;2910;9;1;16
24774PE67A;A;PE67;VE6542;14/02/2018 11:15;84.14;4.55;50006;Acacias;Meta;Tecnología;18;23;29;809;5;30;13
53300PG30A;A;PG30;VE3062;04/05/2018 19:11;114.53;30.88;52473;Mosquera;Nariño;Salud;11;30;0;1844;37;19;14
5660PS82A;A;PS82;VE5068;24/11/2017 04:05;301.81;0.37;52354;Imues;Nariño;Carnicería;11;34;35;333;35;0;18
79446PE11A;A;PE11;VE6406;08/01/2018 21:31;113.14;7.98;68001;Bucaramanga;Santander;Tecnología;10;34;35;3305;12;41;20
59726PE52A;A;PE52;VE2715;25/12/2017 03:00;10.82;55.72;50686;San juanito;Meta;Tecnología;29;18;3;4888;18;47;17
79916PG59A;A;PG59;VE4124;01/10/2017 00:51;56.09;26.65;50006;Acacias;Meta;Salud;38;11;16;1631;25;34;7
107601PG34A;A;PG34;VE1988;14/05/2018 13:03;274.73;34.33;52001;Pasto;Nariño;Salud;26;21;27;2938;14;19;28
108104PG29A;A;PG29;VE8699;15/04/2018 11:17;549.55;1.58;52490;Olaya herrera;Nariño;Salud;38;10;26;463;50;8;18
25431PB63A;A;PB63;VE7866;22/04/2018 22:37;427.85;109.79;52540;Policarpa;Nariño;Ropa de adultos;6;20;35;2054;48;21;28
89477PT29A;A;PT29;VE4829;18/07/2017 08:51;198.79;14.09;50006;Acacias;Meta;Tarjetas regalo;24;0;20;1614;36;8;34
92290PM13A;A;PM13;VE7882;14/08/2017 22:27;32.19;26.22;17001;Manizales;Caldas;Ferretería;22;35;14;1362;4;33;26
21283PB51A;A;PB51;VE7281;28/12/2017 01:48;85.69;21.59;44001;Riohacha;La guajira;Ropa de adultos;10;22;18;21;28;9;27
75953PE17A;A;PE17;VE2887;08/09/2017 06:31;392.41;8.86;73001;Ibague;Tolima;Tecnología;40;21;34;2300;52;12;32
13120PC99A;A;PC99;VE9449;26/03/2018 14:29;329.52;18.62;52356;Ipiales;Nariño;Ropa infantil;39;27;12;2162;27;27;39
82404PM78A;A;PM78;VE7406;21/12/2017 21:50;80.12;24.18;66001;Pereira;Risaralda;Ferretería;21;3;17;2358;21;5;24
76547PR69A;A;PR69;VE6542;31/01/2018 23:33;52.49;1.22;20001;Valledupar;Cesar;Frutas y verduras;19;11;2;1637;22;19;21
38513PT77A;A;PT77;VE3880;20/03/2018 03:18;89.75;8.9;5002;Abejorral;Antioquia;Tarjetas regalo;3;22;28;1958;35;9;4
93323PN47A;A;PN47;VE3979;15/08/2017 04:57;331.66;13.64;52051;Arboleda;Nariño;Dormitorio;29;14;6;2225;7;15;22
80404PK94A;A;PK94;VE3062;23/03/2018 16:25;7.46;1.67;68001;Bucaramanga;Santander;Deportes;35;3;32;1985;54;25;21
89992PL34A;A;PL34;VE6535;26/07/2017 19:11;241.25;13.05;17001;Manizales;Caldas;Libros;6;35;5;421;35;16;42
65042PM86E;E;PM86;VE3743;17/06/2018 17:39;66.06;24.47;27001;Quibdo;Choco;Ferretería;23;10;10;1560;51;11;0
9658PI82B;B;PI82;VE7926;11/06/2018 01:23;12.72;9.36;52411;Linares;Nariño;Juguetes;30;1;40;1755;60;31;23
77270PA65A;A;PA65;VE6541;20/11/2017 02:54;1.39;3.28;76001;Cali;Valle del cauca;Electrodomésticos;31;30;20;4282;7;31;20
16476PE80B;B;PE80;VE4436;19/07/2017 15:48;0.48;0.09;97001;Mitu;Vaupes;Tecnología;36;2;21;487;5;13;2
55691PF84A;A;PF84;VE7211;30/09/2017 06:31;193.09;1.35;52210;Contadero;Nariño;Muebles;2;34;34;1345;27;17;40
36244PD26A;A;PD26;VE3342;25/12/2017 12:00;6.45;14.1;66001;Pereira;Risaralda;Celulares;39;0;14;217;23;15;23
1288PS64A;A;PS64;VE6294;22/03/2018 17:57;97.87;36.92;50001;Villavicencio;Meta;Carnicería;26;20;24;2403;33;15;26
5422PG78A;A;PG78;VE6106;12/09/2017 23:56;380.88;47.24;25001;Agua de dios;Cundinamarca;Salud;25;36;4;2484;32;20;30
103049PJ37A;A;PJ37;VE2233;08/11/2017 03:52;74.83;7.02;52473;Mosquera;Nariño;Mascotas;39;2;37;1150;45;16;19
5091PT98A;A;PT98;VE3087;04/12/2017 23:45;200.46;20.3;52381;La florida;Nariño;Tarjetas regalo;23;40;3;6474;45;12;1
2435PF84A;A;PF84;VE4365;03/08/2017 10:17;57.01;9.28;11001;Bogota d.c.;Bogota d.c.;Muebles;32;17;14;964;34;12;35
93823PO37A;A;PO37;VE5926;16/08/2017 17:23;37.4;16.63;13001;Cartagena;Bolivar;Productos ecoamigables;36;16;24;1524;16;4;9
37884PQ46A;A;PQ46;VE6289;31/08/2017 09:58;48.16;69.37;54001;Cucuta;Norte de santander;Lácteos;21;27;23;1310;6;32;33
75054PT75A;A;PT75;VE6646;11/09/2017 16:54;32.4;0.53;5001;Medellin;Antioquia;Tarjetas regalo;4;25;37;414;25;13;7
32604PP80B;B;PP80;VE3689;02/10/2017 13:01;317.5;49.13;68001;Bucaramanga;Santander;Licor;31;19;9;1871;2;25;29
87831PS38A;A;PS38;VE4829;27/12/2017 17:03;35.96;67.26;52110;Buesaco;Nariño;Carnicería;14;37;31;6077;5;17;15
95357PN86A;A;PN86;VE9159;07/08/2017 03:20;43.0;0.25;17001;Manizales;Caldas;Dormitorio;35;8;35;321;20;13;21
25824PC38B;B;PC38;VE4937;01/06/2018 12:43;884.85;35.11;11001;Bogota d.c.;Bogota d.c.;Ropa infantil;5;12;9;1063;35;29;30
45043PF51A;A;PF51;VE6777;12/11/2017 04:11;13.06;8.48;50006;Acacias;Meta;Muebles;6;11;29;3004;25;2;24
19050PK58A;A;PK58;VE2926;31/08/2017 19:48;224.45;5.82;50006;Acacias;Meta;Deportes;17;24;18;1665;41;9;16
23971PS89A;A;PS89;VE1290;22/08/2017 02:55;16.08;12.96;27001;Quibdo;Choco;Carnicería;10;2;17;298;27;26;21
21838PJ30A;A;PJ30;VE1266;02/12/2017 18:21;44.15;23.92;70001;Sincelejo;Sucre;Mascotas;25;34;31;346;30;1;36
59611PE13A;A;PE13;VE2285;05/08/2017 21:54;120.46;7.77;52378;La cruz;Nariño;Tecnología;11;25;20;1026;45;13;8
46108PH81A;A;PH81;VE4277;11/12/2017 13:59;274.74;1.54;52405;Leiva;Nariño;Bebés ;17;9;24;955;20;18;22
109791PP36A;A;PP36;VE5595;17/11/2017 13:27;26.68;4.22;52210;Contadero;Nariño;Licor;8;19;37;4858;24;3;24
51283PJ30A;A;PJ30;VE3295;27/07/2017 00:30;312.58;5.96;52051;Arboleda;Nariño;Mascotas;0;16;27;2128;48;49;49
28398PP77A;A;PP77;VE9946;25/03/2018 17:23;37.69;8.85;50001;Villavicencio;Meta;Licor;0;13;29;2691;31;5;7
72317PP30A;A;PP30;VE8613;03/04/2018 08:25;22.1;14.24;66001;Pereira;Risaralda;Licor;17;8;37;6795;23;7;12
16391PN83F;F;PN83;VE4937;04/08/2017 11:47;216.87;2.28;81001;Arauca;Arauca;Dormitorio;26;11;6;605;7;30;22
105724PK46A;A;PK46;VE8544;27/11/2017 15:38;197.72;33.63;23001;Monteria;Cordoba;Deportes;25;6;34;800;1;10;14
101480PL30A;A;PL30;VE8942;09/08/2017 11:08;17.83;13.75;52051;Arboleda;Nariño;Libros;14;0;15;5062;18;9;30
94325PQ89A;A;PQ89;VE3482;01/06/2018 00:07;60.34;13.97;5001;Medellin;Antioquia;Lácteos;26;24;38;833;48;42;17
92711PS83A;A;PS83;VE6495;19/01/2018 17:20;109.21;9.54;52051;Arboleda;Nariño;Carnicería;33;1;2;2483;12;60;18
4699PM80A;A;PM80;VE9159;07/01/2018 08:57;32.89;6.35;52405;Leiva;Nariño;Ferretería;29;36;39;145;59;11;25
72453PQ19B;B;PQ19;VE3607;15/06/2018 15:13;96.18;56.22;52565;Providencia;Nariño;Lácteos;18;31;2;1207;39;4;25
27495PN93A;A;PN93;VE4436;29/08/2017 23:40;86.82;41.13;5002;Abejorral;Antioquia;Dormitorio;38;31;39;974;32;23;18
41241PL46A;A;PL46;VE1309;04/03/2018 13:53;13.41;12.68;52399;La union;Nariño;Libros;40;28;39;428;34;32;17
53860PT56A;A;PT56;VE5068;16/01/2018 04:58;1.1;10.42;54003;Abrego;Norte de santander;Tarjetas regalo;38;12;8;3603;30;36;38
76637PD24B;B;PD24;VE5929;26/01/2018 05:22;120.93;2.39;50001;Villavicencio;Meta;Celulares;6;33;10;1176;47;20;1
85034PE27A;A;PE27;VE6108;08/02/2018 08:44;34.39;7.91;52418;Los andes;Nariño;Tecnología;16;40;17;11949;1;28;24
22148PC25A;A;PC25;VE1019;21/10/2017 12:02;51.25;21.8;85001;Yopal;Casanare;Ropa infantil;10;29;22;1470;45;14;16
20539PE12A;A;PE12;VE2501;11/10/2017 07:58;246.17;11.17;73001;Ibague;Tolima;Tecnología;13;20;26;1682;18;3;8
68300PN53A;A;PN53;VE3791;14/09/2017 01:51;178.49;21.3;50686;San juanito;Meta;Dormitorio;1;35;9;515;21;3;20
7334PG70A;A;PG70;VE1266;29/03/2018 10:37;136.68;11.4;81001;Arauca;Arauca;Salud;0;18;32;1211;19;3;26
49940PT95A;A;PT95;VE6495;16/11/2017 06:20;142.7;13.08;19001;Popayan;Cauca;Tarjetas regalo;32;17;8;3099;31;13;35
87002PC23A;A;PC23;VE2821;21/02/2018 13:00;207.45;38.03;50683;San juan de arama;Meta;Ropa infantil;31;34;26;1285;0;10;25
86845PC90A;A;PC90;VE3582;07/09/2017 08:25;110.08;12.95;52051;Arboleda;Nariño;Ropa infantil;16;4;26;595;31;11;22
27530PD62A;A;PD62;VE6422;13/10/2017 14:21;423.38;26.16;52565;Providencia;Nariño;Celulares;39;36;38;3836;1;18;15
54924PG18A;A;PG18;VE6608;15/09/2017 20:37;126.64;77.75;50006;Acacias;Meta;Salud;25;16;3;9224;20;30;23
73010PH71A;A;PH71;VE5595;26/01/2018 13:08;39.98;25.1;52473;Mosquera;Nariño;Bebés ;40;4;4;3721;18;5;20
77718PF40A;A;PF40;VE3292;01/10/2017 18:48;64.91;5.56;5001;Medellin;Antioquia;Muebles;10;6;1;3188;2;33;28
43514PB97A;A;PB97;VE7925;10/10/2017 17:07;15.5;12.08;44001;Riohacha;La guajira;Ropa de adultos;12;6;10;380;14;26;26
71161PS50A;A;PS50;VE6107;24/06/2018 04:20;13.6;2.21;23001;Monteria;Cordoba;Carnicería;18;28;16;742;47;29;20
46829PK18A;A;PK18;VE5068;11/11/2017 01:38;4.13;14.23;70001;Sincelejo;Sucre;Deportes;28;26;3;2786;37;24;35
38026PQ96A;A;PQ96;VE8511;16/02/2018 11:34;103.22;26.03;52480;Nariño;Nariño;Lácteos;22;22;29;850;35;30;33
10806PP41A;A;PP41;VE1204;28/08/2017 02:54;191.06;67.71;54003;Abrego;Norte de santander;Licor;29;17;13;4710;26;24;25
90899PF87A;A;PF87;VE3768;02/06/2018 17:48;113.16;44.48;52378;La cruz;Nariño;Muebles;15;26;15;142;31;13;13
111979PN21A;A;PN21;VE7888;23/07/2017 16:03;375.62;13.68;50001;Villavicencio;Meta;Dormitorio;33;3;22;2217;11;1;24
7888PK50A;A;PK50;VE6294;26/07/2017 21:00;369.64;8.23;52473;Mosquera;Nariño;Deportes;9;14;23;1492;52;35;24
97468PM94A;A;PM94;VE3420;24/12/2017 22:24;190.67;9.24;52480;Nariño;Nariño;Ferretería;20;1;10;2878;36;32;25
32813PI47A;A;PI47;VE3797;01/08/2017 04:41;210.79;38.95;85001;Yopal;Casanare;Juguetes;10;26;11;1231;30;31;31
89759PH88B;B;PH88;VE2561;27/04/2018 11:13;211.34;36.14;18001;Florencia;Caqueta;Bebés ;18;10;34;166;1;2;29
93726PS55A;A;PS55;VE4124;18/02/2018 17:40;152.37;32.77;47001;Santa marta;Magdalena;Carnicería;15;37;38;1191;25;9;26
4360PQ15A;A;PQ15;VE4124;11/03/2018 16:13;373.04;29.63;68001;Bucaramanga;Santander;Lácteos;25;13;27;14;44;6;23
78655PI31A;A;PI31;VE6608;30/01/2018 11:35;329.57;17.25;52354;Imues;Nariño;Juguetes;9;17;2;1278;47;23;24
75978PJ80A;A;PJ80;VE3210;31/10/2017 12:29;553.63;7.2;52435;Mallama;Nariño;Mascotas;9;31;18;4522;23;17;9
105813PB64A;A;PB64;VE2980;17/03/2018 15:59;40.13;9.74;13006;Achi;Bolivar;Ropa de adultos;15;29;22;3626;43;11;35
51767PD91A;A;PD91;VE7882;20/05/2018 20:15;297.46;2.36;19001;Popayan;Cauca;Celulares;27;10;17;28;33;18;25
93345PN50A;A;PN50;VE3549;27/07/2017 12:30;38.84;6.02;52323;Gualmatan;Nariño;Dormitorio;22;11;0;2018;43;11;16
27221PC90A;A;PC90;VE3210;28/04/2018 11:38;143.12;24.24;52110;Buesaco;Nariño;Ropa infantil;0;18;5;431;25;2;20
108558PG12A;A;PG12;VE2012;24/03/2018 16:17;113.18;32.88;52385;La llanada;Nariño;Salud;26;13;31;865;29;4;29
96457PF30A;A;PF30;VE3420;07/08/2017 22:34;9.16;12.72;68001;Bucaramanga;Santander;Muebles;38;30;6;717;38;47;15
108767PO82A;A;PO82;VE4179;11/10/2017 13:12;70.19;22.19;66001;Pereira;Risaralda;Productos ecoamigables;32;5;36;990;47;34;29
84386PA34A;A;PA34;VE2770;07/05/2018 17:40;209.14;10.04;17001;Manizales;Caldas;Electrodomésticos;7;1;19;631;27;18;24
63529PS97A;A;PS97;VE9555;26/04/2018 07:37;151.01;13.71;70001;Sincelejo;Sucre;Carnicería;15;4;1;1232;36;28;25
62205PH84A;A;PH84;VE6777;31/07/2017 22:25;73.82;20.9;50006;Acacias;Meta;Bebés ;14;31;10;1563;34;5;27
38097PO98B;B;PO98;VE5993;23/09/2017 17:43;51.52;14.25;5001;Medellin;Antioquia;Productos ecoamigables;14;21;32;6572;23;8;23
102108PT39A;A;PT39;VE6541;01/12/2017 13:21;52.56;8.74;23001;Monteria;Cordoba;Tarjetas regalo;33;2;7;5304;15;25;4
105721PQ78B;B;PQ78;VE3276;16/02/2018 05:36;34.01;10.11;13001;Cartagena;Bolivar;Lácteos;14;0;25;102;19;10;31
7165PJ31A;A;PJ31;VE4502;10/04/2018 09:12;79.24;13.65;8001;Barranquilla;Atlantico;Mascotas;22;20;25;621;37;2;5
71626PL98A;A;PL98;VE3215;28/05/2018 21:51;46.41;37.91;52001;Pasto;Nariño;Libros;15;5;37;2551;29;35;27
103772PI84A;A;PI84;VE2941;30/12/2017 02:10;209.36;0.38;52435;Mallama;Nariño;Juguetes;4;0;1;2184;12;9;37
105789PE61A;A;PE61;VE8467;05/09/2017 12:07;212.89;1.37;52051;Arboleda;Nariño;Tecnología;40;35;15;338;25;2;27
28662PG93A;A;PG93;VE4277;10/02/2018 19:36;56.1;18.88;52356;Ipiales;Nariño;Salud;31;33;34;340;12;18;13
5407PJ70B;B;PJ70;VE3768;27/08/2017 22:27;209.06;10.54;50006;Acacias;Meta;Mascotas;4;30;31;2323;49;21;27
54701PI26A;A;PI26;VE1175;05/01/2018 17:09;12.25;22.48;52051;Arboleda;Nariño;Juguetes;16;13;11;1517;35;14;33
51879PH18A;A;PH18;VE9555;29/04/2018 16:20;345.8;43.69;17001;Manizales;Caldas;Bebés ;24;35;29;1269;16;34;24
16454PB23A;A;PB23;VE1504;26/02/2018 03:14;59.6;21.25;5001;Medellin;Antioquia;Ropa de adultos;0;22;0;2205;42;15;26
31669PF87A;A;PF87;VE5783;01/05/2018 05:40;161.85;4.11;66001;Pereira;Risaralda;Muebles;7;34;17;446;19;30;37
12397PM62A;A;PM62;VE7125;14/09/2017 18:16;6.37;1.99;52399;La union;Nariño;Ferretería;2;13;8;569;17;2;18
17907PK15A;A;PK15;VE3939;20/09/2017 15:18;86.39;7.35;17001;Manizales;Caldas;Deportes;31;3;3;1790;39;21;11
99981PA16C;C;PA16;VE3743;02/04/2018 00:54;181.57;23.83;50006;Acacias;Meta;Electrodomésticos;19;23;5;3465;30;34;17
106479PE13A;A;PE13;VE8494;01/04/2018 13:21;21.22;2.61;85001;Yopal;Casanare;Tecnología;23;15;35;97;26;0;31
38058PK14A;A;PK14;VE3482;16/02/2018 02:00;17.84;15.43;52490;Olaya herrera;Nariño;Deportes;4;3;18;7017;26;44;22
55385PJ84A;A;PJ84;VE6571;08/02/2018 00:43;4.44;10.62;5001;Medellin;Antioquia;Mascotas;20;21;15;836;45;19;43
74344PM46A;A;PM46;VE7204;14/01/2018 19:40;78.24;36.41;52565;Providencia;Nariño;Ferretería;7;13;8;2019;33;19;18
25797PA72A;A;PA72;VE5346;11/12/2017 19:07;45.59;3.02;25001;Agua de dios;Cundinamarca;Electrodomésticos;26;25;28;1710;9;38;22
52832PQ48A;A;PQ48;VE9713;16/10/2017 05:13;78.77;37.18;50001;Villavicencio;Meta;Lácteos;13;14;38;2102;28;34;2
39588PR88B;B;PR88;VE6936;23/02/2018 12:36;27.28;24.56;76001;Cali;Valle del cauca;Frutas y verduras;22;32;18;1947;51;7;33
27082PF45A;A;PF45;VE6971;30/03/2018 12:44;16.13;4.49;5001;Medellin;Antioquia;Muebles;32;21;37;2638;42;24;26
110879PR87A;A;PR87;VE6289;23/10/2017 18:42;14.01;0.97;52203;Colon;Nariño;Frutas y verduras;25;15;36;1890;5;37;32
46416PP81A;A;PP81;VE5049;29/08/2017 18:31;77.64;27.23;52473;Mosquera;Nariño;Licor;21;18;40;2837;47;14;14
42806PR83A;A;PR83;VE1204;22/03/2018 09:21;320.58;12.84;52001;Pasto;Nariño;Frutas y verduras;5;16;10;1986;28;2;31
83053PI94A;A;PI94;VE6495;27/05/2018 21:23;117.37;21.14;50001;Villavicencio;Meta;Juguetes;26;5;39;193;30;25;52
81484PI45A;A;PI45;VE3927;27/03/2018 07:19;140.39;16.58;52435;Mallama;Nariño;Juguetes;10;2;37;360;41;6;32
110353PM62A;A;PM62;VE8722;28/02/2018 18:59;351.61;17.69;68001;Bucaramanga;Santander;Ferretería;9;39;12;2536;23;20;31
80566PR38A;A;PR38;VE5783;21/01/2018 06:16;140.29;5.24;50686;San juanito;Meta;Frutas y verduras;9;10;15;72;47;28;16
73066PB15A;A;PB15;VE8695;31/10/2017 17:11;439.71;1.79;54001;Cucuta;Norte de santander;Ropa de adultos;7;22;17;712;15;12;10
104115PM62A;A;PM62;VE7281;28/03/2018 08:36;30.98;10.69;85001;Yopal;Casanare;Ferretería;16;29;28;797;36;21;19
36384PI30A;A;PI30;VE6535;10/12/2017 09:47;149.57;3.15;50686;San juanito;Meta;Juguetes;27;10;3;276;11;33;15
13482PM15A;A;PM15;VE6542;08/10/2017 11:46;156.91;24.76;76001;Cali;Valle del cauca;Ferretería;4;23;1;402;23;24;36
62286PR37A;A;PR37;VE5068;05/04/2018 19:56;19.78;12.25;25001;Agua de dios;Cundinamarca;Frutas y verduras;3;3;12;1320;22;18;17
36549PK44A;A;PK44;VE7926;21/04/2018 15:09;120.9;1.6;52240;Chachagui;Nariño;Deportes;31;29;4;605;56;24;32
